Prediction,Accuracy,Error,Reliability,Relevance,Privacy,Volitionality,Causes Outcome,Causes Cycle,Causes Disparity,Caused by Group
Within Rec,0.893447026388,0.000144029743179,-0.331337288486,-0.983365460027,0.070571741814,-0.203266658957,-0.339790000601,0.155828422319,0.0194160508965,-0.0177386562056
Within Rec,0.889449783379,0.000149586056402,,-1.08045654457,0.12687873779,-0.206420517101,-0.338621934613,0.140256227919,0.00773954395623,-0.0302085070125
Within Rec,0.829077195746,0.000170422432697,-0.58555205567,,0.208965635956,-0.238816379879,-0.689555868145,0.189593441563,0.033991167505,-0.0728727812093
Within Rec,0.894038597873,0.000140942493279,-0.346312633753,-0.994587653621,,-0.193071076377,-0.347685159447,0.164393646288,0.0280083685867,-0.0106354036344
Within Rec,0.894527372981,0.00013674884163,-0.333522170302,-0.9938155064,0.0408613714635,,-0.368624926352,0.161835666437,0.00472582965289,-0.0408142783192
Within Rec,0.894216620717,0.000135917384542,-0.327783646673,-1.10152110307,0.0966600090549,-0.231108170951,,0.106560630753,0.0216393851714,-0.054270822795
Within Rec,0.891429302875,0.000138872256102,-0.324036649383,-0.986449393709,0.0845814202611,-0.205038565918,-0.315860268767,,0.0752197596332,-0.00828972417005
Within Rec,0.893547853486,0.000143596733168,-0.330780282961,-0.983692518871,0.0720437372526,-0.202444657026,-0.339919975779,0.161871495008,,-0.00972013438747
Within Rec,0.893472627019,0.000139004798999,-0.331761705563,-0.98427702164,0.0693292105131,-0.204653956251,-0.341850875828,0.154732770714,0.0108718221004,
Within Rec,0.768080740449,0.000185615387833,-0.705305355454,,,,,,,
Within Rec,0.883669948799,0.000142648767529,,-1.25139666338,,,,,,
Within Rec,0.653942497046,0.000209011703705,,,0.296940817404,,,,,
Within Rec,0.626534856243,0.000223794314742,,,,-0.228205484709,,,,
Within Rec,0.768907837731,0.000187240644575,,,,,-0.785062567993,,,
Within Rec,0.623949192596,0.000207694733211,,,,,,0.0321735990661,,
Within Rec,0.623528160693,0.000215587271881,,,,,,,-0.00204988828666,
Within Rec,0.623390311146,0.000220798039101,,,,,,,,-0.119882490405
